f1,f2,f3,f4,f5,num,validation
固定资产投资(不含农户)房屋施工面积(万平方米),特殊教育在校学生数(万人),建筑业城镇单位就业人员工资总额(亿元),初中学校数(所),小学生师比(教师人数=1),1541,0.680347718133
新注册民用汽车拥有量(万辆),普通小学学校数(所),家庭儿童收养登记总数(件),国家重点优抚对象(万人),小学生师比(教师人数=1),1680,0.680338350349
1-5亿元房地产开发投资额(亿元),特殊教育毕业生数(万人),家庭儿童收养登记总数(件),农村卫生机构床位数(万张),小学生师比(教师人数=1),2391,0.680334099843
房地产开发住宅投资额(亿元),特殊教育毕业生数(万人),公共图书馆参观展览人次(万人次),普通高中在校学生数(万人),小学生师比(教师人数=1),1259,0.68025319881
博物馆参观人次(万人次),其他办的村卫生室个数(个),城镇居民医疗保险基金支出(万元),普通高中专任教师数(万人),小学生师比(教师人数=1),742,0.680176779513
福利彩票销售额(亿元),自治组织单位数(个),国内外观设计专利申请受理量(项),普通高等学校专科招生数(万人),小学生师比(教师人数=1),2858,0.680083276909
福利彩票销售额(亿元),特殊教育在校学生数(万人),内资建筑业企业从业人员(万人),新注册民用载货汽车拥有量(万辆),小学生师比(教师人数=1),1580,0.680068472674
博物馆参观人次(万人次),特殊教育招生数(万人),城镇居民医疗保险基金支出(万元),中等职业学校在校学生数(万人),小学生师比(教师人数=1),740,0.680041316361
固定资产投资(不含农户)住宅施工面积(万平方米),特殊教育在校学生数(万人),建筑业企业从业人员(万人),普通高中毕业生数(万人),小学生师比(教师人数=1),3193,0.679883882449
教育城镇单位就业人员工资总额(亿元),普通小学学校数(所),国内外观设计专利申请授权量(项),内地居民初婚登记(万人),小学生师比(教师人数=1),2702,0.679820666595
博物馆参观人次(万人次),特殊教育毕业生数(万人),社会组织女性职工人数(人),普通高中教职工数(万人),小学生师比(教师人数=1),2769,0.679781024442
住宅商品房销售面积(万平方米),普通小学学校数(所),国内外观设计专利申请授权量(项),乡村人口(万人),小学生师比(教师人数=1),2707,0.679779242293
固定资产投资(不含农户)其他资金(亿元),乡镇数(个),城镇单位就业人员平均工资(元),结婚登记(万对),小学生师比(教师人数=1),1393,0.679767226921
福利彩票销售额(亿元),乡镇数(个),国内外观设计专利申请受理量(项),普通高等学校专科招生数(万人),小学生师比(教师人数=1),2909,0.679755594793
全社会固定资产投资中其他资金(亿元),特殊教育招生数(万人),公共图书馆参观展览人次(万人次),内地居民登记结婚(万对),小学生师比(教师人数=1),1344,0.679647858574
城镇住宅投资(亿元),特殊教育招生数(万人),城镇居民医疗保险基金收入(万元),基层医疗卫生机构床位数(万张),小学生师比(教师人数=1),1698,0.679640120344
房地产开发住宅投资额(亿元),自治组织单位数(个),城镇居民医疗保险基金支出(万元),普通高中学校数(所),小学生师比(教师人数=1),715,0.67958599452
房地产业全社会固定资产投资(亿元),特殊教育招生数(万人),城镇居民医疗保险基金累计结余(万元),初中在校学生数(万人),小学生师比(教师人数=1),2021,0.679544151145
1-5亿元房地产开发投资额(亿元),特殊教育毕业生数(万人),城镇居民医疗保险基金收入(万元),普通小学教职工数(万人),小学生师比(教师人数=1),2765,0.67953502122
福利彩票销售额(亿元),艺术表演团体国内演出场次(千场次),城镇居民基本医疗保险年末参保人数(万人),镇数(个),小学生师比(教师人数=1),1644,0.679525216282
福利彩票销售额(亿元),艺术表演团体国内演出场次(千场次),建筑业城镇单位就业人员工资总额(亿元),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),393,0.679445947937
福利彩票销售额(亿元),艺术表演团体国内演出场次(千场次),建筑业城镇单位就业人员工资总额(亿元),医疗卫生机构出院人数(万人),小学生师比(教师人数=1),392,0.679445947937
建筑业增加值(亿元),机动脱粒机数量(台),国内外观设计专利申请受理量(项),普通小学在校学生数(万人),小学生师比(教师人数=1),2677,0.679309454381
房地产业全社会固定资产投资(亿元),农村集中供养五保人数(万人),城镇居民医疗保险基金支出(万元),结婚登记(万对),小学生师比(教师人数=1),373,0.679201556295
城镇住宅投资(亿元),普通小学学校数(所),办公楼销售额(亿元),镇数(个),小学生师比(教师人数=1),2133,0.679158904867
新注册民用汽车拥有量(万辆),新注册民用中型载客汽车拥有量(万辆),建筑业城镇单位就业人员(万人),普通高中在校学生数(万人),小学生师比(教师人数=1),772,0.679156377884
房地产开发企业住宅新开工房屋面积(万平方米),农村集中供养五保人数(万人),公共图书馆参观展览人次(万人次),初中学校数(所),小学生师比(教师人数=1),626,0.679142082502
全社会住宅投资(亿元),村民委员会数(个),建筑业城镇单位就业人员工资总额(亿元),普通小学专任教师数(万人),小学生师比(教师人数=1),2282,0.67911164414
福利彩票销售额(亿元),机动脱粒机数量(台),国内外观设计专利申请授权量(项),乡村人口(万人),小学生师比(教师人数=1),143,0.679086163569
1-5亿元房地产开发投资额(亿元),普通小学学校数(所),城镇居民医疗保险基金收入(万元),普通高等学校专科招生数(万人),小学生师比(教师人数=1),2863,0.679069523663
固定资产投资(不含农户)其他资金(亿元),特殊教育在校学生数(万人),公共图书馆参观展览人次(万人次),农村卫生机构床位数(万张),小学生师比(教师人数=1),2279,0.679038522728
公路客运量(万人),新注册民用中型载客汽车拥有量(万辆),内资建筑业企业从业人员(万人),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),2740,0.678993507359
房地产住宅投资(亿元),村民委员会职工人数(人),城镇居民医疗保险基金收入(万元),入院人数(万人),小学生师比(教师人数=1),2368,0.678894730102
固定资产投资(不含农户)(亿元),国有建筑业房屋施工面积(万平方米),国内外观设计专利申请授权量(项),普通高中招生数(万人),小学生师比(教师人数=1),2612,0.678883556036
博物馆参观人次(万人次),艺术表演团体演出场次(万场次),城镇居民医疗保险基金收入(万元),内地居民初婚登记(万人),小学生师比(教师人数=1),2324,0.678833991628
城镇住宅投资(亿元),特殊教育在校学生数(万人),城镇居民医疗保险基金收入(万元),国家重点优抚对象定期补助人数(万人),小学生师比(教师人数=1),2448,0.678810236279
房地产住宅投资(亿元),特殊教育毕业生数(万人),国内外观设计专利申请受理量(项),内地居民初婚登记(万人),小学生师比(教师人数=1),2226,0.678762055814
新注册民用汽车拥有量(万辆),机动脱粒机数量(台),国内外观设计专利申请受理量(项),内地居民初婚登记(万人),小学生师比(教师人数=1),2722,0.678754334118
餐饮业企业所有者权益合计(亿元),乡镇数(个),家庭儿童收养登记总数(件),中等职业学校在校学生数(万人),小学生师比(教师人数=1),2707,0.678617018519
城镇住宅投资(亿元),农村集中供养五保人数(万人),公共图书馆参观展览人次(万人次),乡村人口(万人),小学生师比(教师人数=1),222,0.678601301695
内资房地产开发企业个数(个),特殊教育毕业生数(万人),建筑业城镇单位就业人员(万人),普通高中学校数(所),小学生师比(教师人数=1),2497,0.678597356853
房屋施工面积(万平方米),国有建筑业房屋施工面积(万平方米),城镇居民医疗保险基金收入(万元),结婚登记(万对),小学生师比(教师人数=1),1928,0.678583233392
房地产开发住宅投资额(亿元),乡镇数(个),建筑业城镇单位就业人员(万人),普通小学专任教师数(万人),小学生师比(教师人数=1),2532,0.678559200629
固定资产投资(不含农户)住宅施工面积(万平方米),乡村医生和卫生员数(万人),内资建筑业企业从业人员(万人),医疗卫生机构门诊健康检查人数(万人),小学生师比(教师人数=1),642,0.678480323007
1-5亿元房地产开发投资额(亿元),普通小学学校数(所),城镇居民医疗保险基金支出(万元),普通小学在校学生数(万人),小学生师比(教师人数=1),1776,0.678457924266
公路客运量(万人),特殊教育毕业生数(万人),城镇单位就业人员平均工资(元),内地居民初婚登记(万人),小学生师比(教师人数=1),1489,0.678440780831
全社会固定资产投资中其他资金(亿元),艺术表演团体国内演出场次(千场次),城镇单位就业人员平均工资(元),农村卫生机构床位数(万张),小学生师比(教师人数=1),1459,0.678382852199
房地产业全社会固定资产投资(亿元),艺术表演团体演出场次(万场次),建筑业城镇单位就业人员(万人),入院人数(万人),小学生师比(教师人数=1),2605,0.678327444808
房地产住宅投资(亿元),艺术表演团体国内演出场次(千场次),公共图书馆参观展览人次(万人次),中等职业学校获得职业资格证书毕业生数(万人),小学生师比(教师人数=1),2999,0.678254827766
房地产开发企业住宅新开工房屋面积(万平方米),农村集中供养五保人数(万人),家庭儿童收养登记总数(件),初中招生数(万人),小学生师比(教师人数=1),788,0.67823894323
商品房销售面积(万平方米),特殊教育毕业生数(万人),城镇居民医疗保险基金支出(万元),普通小学专任教师数(万人),小学生师比(教师人数=1),345,0.678233123664
固定资产投资(不含农户)住宅施工面积(万平方米),村民委员会单位数(个),建筑业城镇单位就业人员(万人),普通小学在校学生数(万人),小学生师比(教师人数=1),763,0.678208445301
